Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Year,Month,Day,Quarter,Is_Weekend,Profit_Margin,Recency,Frequency,Monetary,Avg_Order_Value,Total_Profit,Category_Clothing,Category_Electronics,Category_Furniture,Category_Grocery,Category_Sports,Category_Toys,Region_East,Region_North,Region_South,Region_West,Sub_Category_Apparel,Sub_Category_Beverages,Sub_Category_Chairs,Sub_Category_Dairy,Sub_Category_Educational,Sub_Category_Fitness,Sub_Category_Haircare,Sub_Category_Kids,Sub_Category_Laptops,Sub_Category_Makeup,Sub_Category_Men,Sub_Category_Mobiles,Sub_Category_Outdoor,Sub_Category_Outdoor Games,Sub_Category_Puzzles,Sub_Category_Skincare,Sub_Category_Snacks,Sub_Category_Sofas,Sub_Category_Tables,Sub_Category_Women,Weekday_Monday,Weekday_Saturday,Weekday_Sunday,Weekday_Thursday,Weekday_Tuesday,Weekday_Wednesday
ORD116297,2023-10-12,CUST00345,PROD0007,3,143.75,0.24,327.75,213.04,114.71,2023,10,12,4,0,0.35,75,14,20165.37,1440.3835714285713,7057.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ORD116298,2023-02-07,CUST01051,PROD0093,4,400.91,0.02,1571.57,1021.52,550.05,2023,2,7,1,0,0.35,91,15,20595.73,1373.0486666666666,7208.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116299,2024-09-23,CUST01193,PROD0057,8,237.17,0.05,1802.49,1171.62,630.87,2024,9,23,3,0,0.35,99,14,16597.45,1185.5321428571428,5809.09,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116300,2022-08-21,CUST00775,PROD0055,3,242.59,0.18,596.77,387.9,208.87,2022,8,21,3,1,0.35,31,16,11059.97,691.248125,3870.9900000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD116301,2024-07-17,CUST00585,PROD0073,6,194.31,0.29,827.76,538.04,289.72,2024,7,17,3,0,0.35,137,15,15907.08,1060.472,5567.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ORD116302,2023-04-25,CUST01233,PROD0036,1,127.2,0.12,111.94,72.76,39.18,2023,4,25,2,0,0.35,71,14,16464.0,1176.0,5762.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116303,2024-09-02,CUST00880,PROD0007,7,345.08,0.25,1811.67,1177.59,634.08,2024,9,2,3,0,0.35,120,10,12561.57,1256.157,4396.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ORD116304,2022-01-09,CUST00898,PROD0092,5,254.17,0.1,1143.76,743.44,400.32,2022,1,9,1,1,0.35,98,22,28381.29,1290.0586363636364,9933.45,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD116305,2023-12-16,CUST00848,PROD0010,4,9.39,0.06,35.31,22.95,12.36,2023,12,16,4,1,0.35,28,11,6445.84,585.9854545454546,2256.04,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116306,2023-01-14,CUST00725,PROD0080,8,164.18,0.1,1182.1,768.36,413.74,2023,1,14,1,1,0.35,15,14,13962.14,997.2957142857142,4886.7699999999995,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ORD116307,2023-01-16,CUST00657,PROD0074,8,384.29,0.19,2490.2,1618.63,871.57,2023,1,16,1,0,0.35,10,21,23956.69,1140.7947619047618,8384.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116308,2024-04-23,CUST00611,PROD0039,7,151.25,0.18,868.18,564.32,303.86,2024,4,23,2,0,0.35,51,11,8574.08,779.4618181818182,3000.92,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116309,2022-12-26,CUST01334,PROD0058,1,344.18,0.13,299.44,194.64,104.8,2022,12,26,4,0,0.35,62,14,6244.8,446.0571428571429,2185.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116310,2022-06-25,CUST01024,PROD0090,6,105.46,0.21,499.88,324.92,174.96,2022,6,25,2,1,0.35,175,10,10972.59,1097.259,3840.4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116311,2023-04-30,CUST00947,PROD0098,3,379.56,0.07,1058.97,688.33,370.64,2023,4,30,2,1,0.35,243,8,7124.15,890.51875,2493.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD116312,2022-02-02,CUST00180,PROD0098,8,216.72,0.02,1699.08,1104.4,594.68,2022,2,2,1,0,0.35,105,18,23493.0,1305.1666666666667,8222.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD116313,2023-11-27,CUST00647,PROD0040,3,8.94,0.18,21.99,14.29,7.7,2023,11,27,4,0,0.35,315,10,8575.53,857.5530000000001,3001.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116314,2022-06-06,CUST00438,PROD0014,8,326.57,0.04,2508.06,1630.24,877.82,2022,6,6,2,0,0.35,29,22,19179.35,871.7886363636363,6712.79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116315,2023-07-19,CUST00395,PROD0082,5,290.26,0.15,1233.6,801.84,431.76,2023,7,19,3,0,0.35,15,19,25317.22,1332.485263157895,8861.03,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD116316,2022-07-21,CUST00594,PROD0001,5,287.16,0.1,1292.22,839.94,452.28,2022,7,21,3,0,0.35,130,15,18123.04,1208.2026666666668,6343.08,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
ORD116317,2024-07-11,CUST00057,PROD0017,8,476.19,0.01,3771.42,2451.42,1320.0,2024,7,11,3,0,0.35,136,12,12175.01,1014.5841666666666,4261.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
ORD116318,2022-03-15,CUST01198,PROD0049,3,190.08,0.14,490.41,318.77,171.64,2022,3,15,1,0,0.35,66,13,12012.51,924.0392307692308,4204.37,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116319,2022-04-06,CUST00326,PROD0086,4,450.76,0.26,1334.25,867.26,466.99,2022,4,6,2,0,0.35,112,9,12404.73,1378.3033333333333,4341.64,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD116320,2022-06-22,CUST00322,PROD0101,1,6.13,0.26,4.54,2.95,1.59,2022,6,22,2,0,0.35,207,15,15535.16,1035.6773333333333,5437.29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD116321,2022-06-04,CUST00183,PROD0016,9,481.54,0.22,3380.41,2197.27,1183.14,2022,6,4,2,1,0.35,1,18,22791.7,1266.2055555555555,7977.09,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116322,2022-10-16,CUST00235,PROD0007,3,278.15,0.14,717.63,466.46,251.17,2022,10,16,4,1,0.35,70,10,6909.570000000001,690.9570000000001,2418.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD116323,2022-09-15,CUST00619,PROD0015,8,257.26,0.1,1852.27,1203.98,648.29,2022,9,15,3,0,0.35,109,12,13325.63,1110.4691666666665,4663.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116324,2022-06-23,CUST01210,PROD0115,1,446.22,0.01,441.76,287.14,154.62,2022,6,23,2,0,0.35,64,11,13508.27,1228.0245454545454,4727.91,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ORD116325,2022-11-26,CUST00266,PROD0021,1,319.9,0.22,249.52,162.19,87.33,2022,11,26,4,1,0.35,17,18,19331.36,1073.9644444444446,6765.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
ORD116326,2024-01-29,CUST01009,PROD0066,6,263.17,0.27,1152.68,749.24,403.44,2024,1,29,1,0,0.35,42,19,23673.170000000002,1245.9563157894738,8285.62,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116327,2024-10-16,CUST00842,PROD0059,6,195.24,0.18,960.58,624.38,336.2,2024,10,16,4,0,0.35,76,11,8973.53,815.7754545454546,3140.7200000000003,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ORD116328,2022-06-10,CUST00329,PROD0048,7,331.3,0.3,1623.37,1055.19,568.18,2022,6,10,2,0,0.35,22,18,17271.13,959.5072222222223,6044.889999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ORD116329,2022-07-05,CUST01389,PROD0089,1,31.3,0.2,25.04,16.28,8.76,2022,7,5,3,0,0.35,48,10,5173.93,517.393,1810.87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ORD116330,2022-05-23,CUST00683,PROD0073,3,127.67,0.05,363.86,236.51,127.35,2022,5,23,2,0,0.35,26,11,10029.09,911.7354545454546,3510.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116331,2024-06-25,CUST00024,PROD0084,4,54.92,0.15,186.73,121.37,65.36,2024,6,25,2,0,0.35,46,15,8558.539999999999,570.5693333333332,2995.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116332,2023-10-02,CUST01285,PROD0050,9,255.26,0.17,1906.79,1239.41,667.38,2023,10,2,4,0,0.35,100,20,24634.01,1231.7005,8621.9,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116333,2022-01-27,CUST01379,PROD0010,8,52.73,0.23,324.82,211.13,113.69,2022,1,27,1,0,0.35,7,12,15522.01,1293.5008333333333,5432.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ORD116334,2022-07-21,CUST00196,PROD0052,4,406.62,0.2,1301.18,845.77,455.41,2022,7,21,3,0,0.35,62,15,21955.31,1463.6873333333335,7684.35,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ORD116335,2024-11-10,CUST00611,PROD0085,7,149.2,0.02,1023.51,665.28,358.23,2024,11,10,4,1,0.35,51,11,8574.08,779.4618181818182,3000.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ORD116336,2023-11-01,CUST01357,PROD0068,9,313.11,0.06,2648.91,1721.79,927.12,2023,11,1,4,0,0.35,78,14,21398.02,1528.43,7489.3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ORD116337,2024-10-28,CUST00613,PROD0030,8,170.22,0.02,1334.52,867.44,467.08,2024,10,28,4,0,0.35,64,9,10336.2,1148.4666666666667,3617.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ORD116338,2023-04-17,CUST00632,PROD0034,5,351.21,0.13,1527.76,993.04,534.72,2023,4,17,2,0,0.35,75,17,18187.07,1069.8276470588235,6365.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ORD116339,2022-09-16,CUST00321,PROD0094,9,180.08,0.12,1426.23,927.05,499.18,2022,9,16,3,0,0.35,148,9,7890.9400000000005,876.7711111111112,2761.83,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116340,2022-02-24,CUST01471,PROD0078,5,192.76,0.14,828.87,538.77,290.1,2022,2,24,1,0,0.35,56,19,19224.76,1011.8294736842105,6728.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116341,2024-06-29,CUST01401,PROD0086,3,242.64,0.3,509.54,331.2,178.34,2024,6,29,2,1,0.35,61,16,14124.25,882.765625,4943.4800000000005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116342,2024-10-26,CUST00203,PROD0065,6,165.17,0.01,981.11,637.72,343.39,2024,10,26,4,1,0.35,3,17,16480.15,969.4205882352942,5768.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ORD116343,2023-07-08,CUST01114,PROD0060,3,89.41,0.29,190.44,123.79,66.65,2023,7,8,3,1,0.35,19,22,19393.579999999998,881.5263636363635,6787.76,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116344,2024-12-09,CUST00177,PROD0008,2,221.29,0.27,323.08,210.0,113.08,2024,12,9,4,0,0.35,22,13,16219.539999999999,1247.656923076923,5676.85,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
ORD116345,2022-04-22,CUST00627,PROD0075,7,333.47,0.09,2124.2,1380.73,743.47,2022,4,22,2,0,0.35,26,16,19930.489999999998,1245.6556249999999,6975.66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ORD116346,2022-05-26,CUST00032,PROD0065,3,166.44,0.27,364.5,236.92,127.58,2022,5,26,2,0,0.35,15,11,13027.59,1184.3263636363636,4559.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116347,2022-08-18,CUST00946,PROD0069,5,405.77,0.13,1765.1,1147.32,617.78,2022,8,18,3,0,0.35,57,16,19071.44,1191.965,6675.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116348,2023-05-12,CUST00727,PROD0057,9,411.27,0.24,2813.09,1828.51,984.58,2023,5,12,2,0,0.35,19,15,25943.94,1729.596,9080.38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116349,2023-04-06,CUST00954,PROD0045,4,108.27,0.0,433.08,281.5,151.58,2023,4,6,2,0,0.35,207,14,15884.33,1134.595,5559.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116350,2024-03-17,CUST00820,PROD0049,9,138.61,0.27,910.67,591.94,318.73,2024,3,17,1,1,0.35,34,16,18171.89,1135.743125,6360.150000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ORD116351,2022-08-14,CUST00791,PROD0074,6,6.15,0.19,29.89,19.43,10.46,2022,8,14,3,1,0.35,60,26,26855.43,1032.9011538461539,9399.39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
ORD116352,2022-02-28,CUST00243,PROD0119,3,179.59,0.04,517.22,336.19,181.03,2022,2,28,1,0,0.35,151,13,10199.35,784.5653846153847,3569.78,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ORD116353,2023-03-04,CUST00070,PROD0062,1,456.84,0.27,333.49,216.77,116.72,2023,3,4,1,1,0.35,140,12,11578.32,964.86,4052.3900000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116354,2023-12-29,CUST01015,PROD0039,8,392.26,0.01,3106.7,2019.36,1087.34,2023,12,29,4,0,0.35,34,18,20358.79,1131.043888888889,7125.5599999999995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116355,2024-07-20,CUST01095,PROD0077,4,480.43,0.01,1902.5,1236.62,665.88,2024,7,20,3,1,0.35,164,12,12167.25,1013.9375,4258.55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
ORD116356,2023-05-13,CUST00158,PROD0021,6,111.05,0.28,479.74,311.83,167.91,2023,5,13,2,1,0.35,29,17,16943.510000000002,996.6770588235295,5930.2300000000005,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116357,2024-03-26,CUST00549,PROD0100,2,288.29,0.17,478.56,311.06,167.5,2024,3,26,1,0,0.35,3,20,24223.46,1211.173,8478.18,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116358,2024-06-28,CUST00326,PROD0053,4,185.54,0.03,719.9,467.94,251.96,2024,6,28,2,0,0.35,112,9,12404.73,1378.3033333333333,4341.64,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116359,2022-03-08,CUST01059,PROD0045,8,309.86,0.03,2404.51,1562.93,841.58,2022,3,8,1,0,0.35,2,17,18552.34,1091.3141176470588,6493.31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ORD116360,2022-08-18,CUST00460,PROD0097,2,373.32,0.22,582.38,378.55,203.83,2022,8,18,3,0,0.35,6,15,10526.61,701.774,3684.31,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
ORD116361,2024-09-09,CUST00416,PROD0107,6,52.0,0.18,255.84,166.3,89.54,2024,9,9,3,0,0.35,113,13,17776.34,1367.4107692307693,6221.73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116362,2022-11-29,CUST00571,PROD0028,2,48.47,0.16,81.43,52.93,28.5,2022,11,29,4,0,0.35,121,15,14604.72,973.6479999999999,5111.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD116363,2022-10-04,CUST00886,PROD0053,8,58.86,0.2,376.7,244.86,131.84,2022,10,4,4,0,0.35,3,18,17963.64,997.98,6287.25,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ORD116364,2023-12-22,CUST01443,PROD0009,3,144.0,0.21,341.28,221.83,119.45,2023,12,22,4,0,0.35,282,16,16398.84,1024.9275,5739.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116365,2022-05-24,CUST00511,PROD0109,9,373.65,0.09,3060.19,1989.12,1071.07,2022,5,24,2,0,0.35,32,14,14074.99,1005.3564285714285,4926.2300000000005,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ORD116366,2023-11-22,CUST00368,PROD0075,6,321.1,0.3,1348.62,876.6,472.02,2023,11,22,4,0,0.35,48,21,24267.11,1155.5766666666666,8493.48,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ORD116367,2022-02-26,CUST00912,PROD0104,3,153.65,0.02,451.73,293.62,158.11,2022,2,26,1,1,0.35,106,14,14212.92,1015.2085714285714,4974.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116368,2022-11-04,CUST00883,PROD0093,2,428.75,0.23,660.28,429.18,231.1,2022,11,4,4,0,0.35,126,22,19632.21,892.3731818181818,6871.2699999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116369,2022-06-23,CUST00207,PROD0071,8,365.67,0.08,2691.33,1749.36,941.97,2022,6,23,2,0,0.35,34,17,17515.7,1030.3352941176472,6130.48,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116370,2024-01-20,CUST01385,PROD0061,4,486.55,0.27,1420.73,923.47,497.26,2024,1,20,1,1,0.35,173,18,24347.57,1352.6427777777778,8521.65,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ORD116371,2024-09-30,CUST01460,PROD0027,8,344.39,0.04,2644.92,1719.2,925.72,2024,9,30,3,0,0.35,12,20,21831.1,1091.5549999999998,7640.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ORD116372,2023-11-09,CUST00578,PROD0022,7,360.01,0.3,1764.05,1146.63,617.42,2023,11,9,4,0,0.35,96,20,19072.27,953.6135,6675.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116373,2023-07-14,CUST01294,PROD0095,2,412.57,0.14,709.62,461.25,248.37,2023,7,14,3,0,0.35,8,13,15591.11,1199.3161538461538,5456.91,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116374,2022-12-15,CUST01257,PROD0030,7,463.1,0.11,2885.11,1875.32,1009.79,2022,12,15,4,0,0.35,91,17,20114.79,1183.2229411764706,7040.18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116375,2024-12-26,CUST00669,PROD0092,4,142.29,0.03,552.09,358.86,193.23,2024,12,26,4,0,0.35,5,12,12656.27,1054.6891666666668,4429.68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ORD116376,2022-11-26,CUST00106,PROD0084,6,324.74,0.1,1753.6,1139.84,613.76,2022,11,26,4,1,0.35,46,19,31712.07,1669.0563157894737,11099.23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ORD116377,2022-07-13,CUST00666,PROD0015,8,209.09,0.07,1555.63,1011.16,544.47,2022,7,13,3,0,0.35,16,18,17355.31,964.183888888889,6074.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD116378,2022-09-23,CUST01042,PROD0015,9,118.58,0.28,768.4,499.46,268.94,2022,9,23,3,0,0.35,173,15,19064.61,1270.974,6672.610000000001,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116379,2022-06-17,CUST00260,PROD0053,4,100.1,0.2,320.32,208.21,112.11,2022,6,17,2,0,0.35,25,15,16705.16,1113.6773333333333,5846.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ORD116380,2022-05-25,CUST00313,PROD0076,3,53.53,0.11,142.93,92.9,50.03,2022,5,25,2,0,0.35,21,12,9014.01,751.1675,3154.91,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ORD116381,2022-07-05,CUST00631,PROD0081,2,424.97,0.03,824.44,535.89,288.55,2022,7,5,3,0,0.35,9,12,8830.630000000001,735.8858333333334,3090.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
